idx,smiles,valid
2780,O=C1CC2CC1C1OC21,1
2781,O=C1NC2C(O)C(O)C12,1
2782,C1CC23CCC2C1CO3,1
2783,C#CC1(C#N)NC1C=O,1
2784,CC1CC(=O)C12CC2O,1
2785,CC(C=O)CC1OC1C,1
2786,CC1C=CC(CC#N)C1,1
2787,O=C1COC(=O)C2CC12,1
2788,CC1(C)COCC1C=O,1
2789,CCNc1ccc(N)n1,0
2790,COC1(C)CC1C(C)O,1
2791,CC1CCC1(O)CO,1
2792,C#CC1C(C)C2OC2C1,1
2793,COCC1CCC1=O,1
2794,OC1C=CCOC1CO,1
2795,O=CN1C=CCCC1=O,1
2796,O=C1CC2C3CC1N2C3,1
2797,COC(C)C(=O)NC=O,1
2798,CC#CC12CC(C1)C2O,1
2799,CC(C)C(=O)C1OC1C,1
2800,C#CC1(C)COCOC1,1
2801,O=CNC1=NCCCO1,1
2802,CCC12CCC1(C=O)C2,1
2803,CCC(C#N)C1(C)CC1,1
2804,C#CCCOCC1CC1,1
2805,CC1=CC(=O)CC2CC12,1
2806,C#CC1(C(N)=O)COC1,1
2807,CC1C2CC3CC3C12O,1
2808,C#CC(C)(C#N)C(C)O,1
2809,CC(=O)C(=O)C1CC1O,1
2810,C1=CC23CC2C2C1C3C2,1
2811,CC1COC2(CO2)C1O,1
2812,CC12CCC(C)C1CC2,1
2813,O=C1C2CC1C1OCC12,1
2814,OC1CCC1OCC=O,1
2815,CCC(=O)C(C)(O)C=O,1
2816,CC12OC1C1CC1C2,1
2817,CN=C1CN(C=O)C1C,1
2818,C#CC(C)C#CC1CO1,1
2819,CC1CC(C)OC1CO,1
2820,C#CC(C)N1CC1,1
2821,O=C1CCC2CCC2O1,1
2822,CC#CC1(CC#N)CC1,1
2823,CC1(C=O)CCC12CO2,1
2824,COCC1CC1C,1
2825,C1OC2C(CO1)C1CC12,1
2826,C1OC12C1NC3C1CC32,1
2827,CC1C2CC1C=C2C=O,1
2828,CC1CCC1C(=O)C#N,1
2829,COC1(C)COC1C,1
2830,COC1C2C(O)C1C2,1
2831,CC1CC(C)C(C)CC1,1
2832,CC12OC1C1COC12C,1
2833,O=C1COCCC2NC12,1
2834,CC(C)C1(C)CC2CC21,1
2835,CC12C=CC(O)C(O1)C2,1
2836,C#CC(O)C1OC1C,1
2837,C1=CC2CN3C2C3CC1,1
2838,C#CC(C=O)C1OC1C,1
2839,CC12CCCCC1N2,1
2840,C#CC1=CCC=CCO1,1
2841,OC1COC2C3OC1C23,1
2842,CC1(O)CC1COC=O,1
2843,COC1(C#N)CCC1=O,1
2844,C#CC(CCO)C(N)=O,1
2845,C#CC12CC(C1=O)C2O,1
2846,CC#CC1C(C)C1O,1
2847,CC1(C(=O)C=O)CCO1,1
2848,CC12CC1CC(=O)N2C,1
2849,CC(=O)C12CC1OC2C,1
2850,C#CC1OC(=O)CC1=O,1
2851,O=CC12CC1CC1NC12,1
2852,C#CC1C2CC3(C)N1C32,1
2853,C#CCC1(C)COC1=O,1
2854,CC1CC(CC#N)C1,1
2855,O=C1CC2C1C2CO,1
2856,OC1CC2(CN3)COC12,0
2857,CC1=CC(=O)CC2OC12,1
2858,CNc1cc(O)c(C)o1,1
2859,COCC(C)C(N)=O,1
2860,C#CCC(=O)C(C)C#N,1
2861,C1C2OC3C(O1)C2C3C,1
2862,C#CC1OC1C(=O)C#N,1
2863,CCC(=O)C#CCO,1
2864,CC1CCC12CCC2=O,1
2865,O=CN1CC2COC2C1,1
2866,CC1=CC2CC2(CO)O1,1
2867,C#CC1(C)COC(=O)C1,1
2868,CC1=CC2C3C(CO)C21,0
2869,CCC(C)C(O)CO,1
2870,O=C1COC2CCC2O1,1
2871,CC1C(C)C12CCCO2,1
2872,CNc1c[nH]c(=O)on1,0
2873,O=CC1C2C(=O)CC12O,1
2874,OC1C2CN1C1CCC12,1
2875,C1=CC2OC3CC3C12,1
2876,CCC(C)C1CC1C,1
2877,O=C1C2CC(O)C1C2O,1
2878,C1OC1C12CN3C1CC32,1
2879,C#CCC1CC2CC21O,1
2880,OC1C=CC(O)C(=O)C1,1
2881,CC12OC1C1(C)CCC12,1
2882,O=C1C2COC3C1C23,1
2883,OC1C2CC1C1C2CO1,1
2884,O=CC1C=CC(=O)C1O,1
2885,CC1C=CC2C=CCC12,1
2886,CCN1CCCC(=O)C1,1
2887,O=C1CCC12C1CN12,1
2888,CC12CC(C#N)C1C2O,1
2889,CC12CC3CN1C3(C)C2,1
2890,CC12OC3CC1C(=O)C32,1
2891,O=C1C=C2CCC2CO1,1
2892,CCC12CN3C(C1=O)C32,1
2893,COC1CC(=O)C(=O)C1,1
2894,CC1(C2CC2)CN2CC21,1
2895,CC12CCC1C1CC12O,1
2896,COCC1OCC12CO2,1
2897,COCC12C3CC1N2C3,1
2898,OC1CCC1(O)CO,1
2899,CC1C2CCC1C(=O)N2,1
2900,C#CCC1C2CC(C1)C2,1
2901,CCC1C(=O)C2CC1C2,1
2902,CNC(=O)C(=O)C(C)O,1
2903,CNC(=O)CC1(C)CO1,1
2904,CC1C=CC2C(C)C1C2,1
2905,O=CC12CC(O)CC1C2,1
2906,CNc1ncnc(=O)[nH]1,1
2907,CC1(C)C(=O)C(C#N)C1,1
2908,COC(C#N)C#CCC,1
2909,C1=CC2C(C1)C1CC2C1,1
2910,CC1C(C)(C#N)C1(C)O,1
2911,CC12C=CC(O)C1(C)C2,1
2912,O=C1CC2CC3OC2C13,1
2913,CC1C2C=CC(C=O)C12,1
2914,O=CNCC1(O)COC1,1
2915,CC1(C2(C=O)CC2CO1,0
2916,CN1C2C3C1C1C(C1)C32,1
2917,CCC1CC(=O)COC1,1
2918,COC12CC(C)(C1)O2,1
2919,CCC1(C(=O)CC)CC1,1
2920,COC1(C)CN1CCO,1
2921,OC1CC2C3CC1OC32,1
2922,O=CC(O)c1conn1,1
2923,O=C1C2CC1C1CN2C1,1
2924,C1CCCC1C2C1OC21,1
2925,CC1CCC(C)(C)C1,1
2926,CC1C=CC2CC1(O)C2,1
2927,CC1=CC(C#N)C2CC12,1
2928,C#CC(C)CC1COC1,1
2929,C#CC(C=O)OC(C)C,1
2930,CC(C)OC(=O)C(C)C,1
2931,C#CC1(C#N)NCCO1,1
2932,CC1CC2OCC12O,1
2933,OC1C2C3C4C(N31)C42,1
2934,CCC1C=CC2CN12,1
2935,O=CC1CCC2CC2O1,1
2936,CNc1cc(O)[nH]c1C,1
2937,CCC1(C)CC(CO)O1,1
2938,CC1(O)CNC1=N,1
2939,CC12CC(O)C1N1CC12,1
2940,COC(C)C(C)CC#N,1
2941,O=C1C2COCCO1)C2,0
2942,O=C1C2CC(C=O)C2N1,1
2943,CC(C)OC1(C)CCC1,1
2944,CC1=CCCC(C)C1=O,1
2945,C1CC2(CC1)CC1OC21,1
2946,C#CCC1OC1CO,1
2947,CC(=O)OC1CC(=O)N1,1
2948,CC(=O)C1CC1(O)C=O,1
2949,CC(C)C(=O)C1(C)CC1,1
2950,COCC1CC(C)C1=O,1
2951,COC1CCC1C1CC1,1
2952,C1=CC2CCC1OC1C2,0
2953,CC1CC1CC#CCO,1
2954,CC1(C)C(=O)C2CC1C2,1
2955,CC1CC12C(C)C1OC12,1
2956,CCC1C(=O)NC(=O)N1,1
2957,CCN=C1CC(=O)C1O,1
2958,CC1CC1OCC#N,1
2959,CC1CC2C3C(O)C2C13,1
2960,CC12CC(C1=O)C2C=O,1
2961,OC1CC=CCCCCO1,1
2962,O=CC1=C(C=O)COC1,1
2963,OC1C2CC3(CC3)C1N2,1
2964,OC1CC1COCO,1
2965,C#CCC1OCCC1O,1
2966,O=CC1CCC1(O)CO,1
2967,O=C1CC2C3CC12CN3,1
2968,O=C1CCC2C3CC12C3,1
2969,CC(C)CC(C)C#N,1
2970,O=C1CC(C=O)C2CN12,1
2971,OC1C2OCC3C(O2)C13,1
2972,COCC(=O)C(N)=O,1
2973,C#CCC1(O)CCC1O,1
2974,CC12C3C(=O)C1C2(C)O3,1
2975,C#CC1C2OC3C1N2C3,1
2976,C1CC2C3OC4(CC3)C12,0
2977,CCC(C)C(=O)CO,1
2978,CC(=O)C(C)CC(C)O,1
2979,OC1CCC1C1CO1,1
2980,OC1CC1(O)C1CC1,1
2981,CNc1cnncc1N,1
2982,OC1CC(O)C2C(O)C12,1
2983,C#CC1C(=O)CCC1O,1
2984,C#CCCNC(=O)C=O,1
2985,CNC(=O)C1(C)OC1C,1
2986,C#CCC12CC(C)C1N2,1
2987,C#CCC(=O)C1CC1O,1
2988,O=C1CC=CC2(CC2)O1,1
2989,CC1CC1(C)C(N)=O,1
2990,C1CC2(CC1)CC1CC12,1
2991,CC1C(=O)NC1CC=O,1
2992,C#CC12CC(C1)OC2C,1
2993,C1OC1C1(CO2)CO1,0
2994,CCC1(CO)CC2OC21,1
2995,CCC1C(C#N)C1C,1
2996,OC1CC2COCC2N1,1
2997,C1=CC2OC2CC2NC12,1
2998,C#CC(C)C1(C)CO1,1
2999,COC(C)(C)C(C)C#N,1
3000,C#CC(C#C)C#CCO,1
3001,CN=C(C=O)CCCO,1
3002,O=C1CNCC2CC12O,1
3003,CC1=CCC(=O)CC1O,1
3004,OC1CC1COCC1O,0
3005,CNC(=O)C(=O)CC#N,1
3006,COC12CCC(C)(C1)C2,1
3007,CCC(CC)OCC#N,1
3008,CC1CC(=O)C(=O)CC1,1
3009,O=CC1C=C2CCC2O1,1
3010,OC1CC2(CC3(CO3)C12,0
3011,CC#CC1(O)CC(=O)N1,1
3012,CC1(C#N)C2OC1C2O,1
3013,CC1CC2OC(=O)C12O,1
3014,CNC1(C)C(=O)NC1C,1
3015,CN1CCC(C=O)C1,1
3016,OC1CCC2NC12CC2,0
3017,CC(C)C12CCC1(C)C2,1
3018,CCCC12CC(O)C1N2,1
3019,OC1C2CC3C(C1)C2C3,1
3020,CC(C)(O)C(=O)C1CC1,1
3021,OC1C2C3CN3C2C=O,0
3022,CC1C=C(C)C(=O)CO1,1
3023,CC1=CCC(=O)C(=O)O1,1
3024,CC12C=CC(CN1)C2,1
3025,OC1CC1CC1OC1,1
3026,C1=CCC2OCC2OC1,1
3027,CN=C1OC2C(O)C12,1
3028,CCC#CC1OC1C,1
3029,CC1CCC2(CO2)C1O,1
3030,C#CC12CC3C(C)C1N32,1
3031,OC1CC(O)C12CCO2,1
3032,CC1COC12CCC2,1
3033,CCCCC1C(C)C1O,1
3034,O=C1CCC2C(O)CC12,1
3035,CC(C=O)c1nc[nH]n1,1
3036,CC(C)OC(=O)CC#N,1
3037,O=C1C2CC(CO)OC12,1
3038,CN=C1COCC1O,1
3039,C#CCC1(C)COC1=O,1
3040,CCNc1ccc(N)o1,1
3041,CC(C=O)N(C=O)C=O,1
3042,C#CC1(C)C(=O)CO1,1
3043,CCCC1CC12CCC2,1
3044,OC1C=C2C3CC(C3)C12,1
3045,CC1(C=O)CCC(=O)C1,1
3046,O=C1NCCC(=O)C1=O,1
3047,COC1C=C2NC3C1C23,1
3048,C1=CCCC=CC1,1
3049,CC(C)(C#N)CCCO,1
3050,CC(C)(C)NC=O,1
3051,C#CC1C=CCC2CC12,1
3052,CC12CC1(C=O)NC2=O,1
3053,C#CC1(C)CC(=O)O1,1
3054,CC1C2OC(=O)C12C#N,1
3055,C1=Cc2oncc2C1,1
3056,CC1(C2CN2)CC1CC,1
3057,CC1C(C)C2CC1(O)C2,1
3058,CC1(C)CC1(C)CCO,1
3059,CN=C1OCC1CC=O,1
3060,O=C1CCCC(=O)CC1,1
3061,CCC(O)C1(C)CC1,1
3062,C#CC1=CC(C)CC1=O,1
3063,COC1CC2CC1(O)C2,1
3064,CCOCCC1CO1,1
3065,CC(=O)N1CC(=O)C1,1
3066,C1CC1C1CC2OC21,1
3067,COC1CCC(C)O1,1
3068,OC1C=C(CC2)COC1,0
3069,CCC1C=CCOC1=O,1
3070,OC1C2C3CC1N2C3=O,1
3071,C1=CCC(CC2)CN2CN1,1
3072,CC12CCC(O)C1C2O,1
3073,C#CC1CC1CCCO,1
3074,CC12CC3C(C3)C1C2C,1
3075,O=CC1C(O)COCC1,1
3076,CC1C=C2CC3C2C31,1
3077,CC12CC(CC3OC31)C2,1
3078,CC12CN1C1C2C1OC,1
3079,O=COC1C2OC3C1N23,1
3080,CC1=CC2C=CC(C1)O2,1
3081,C#CC1(CO)CC1O,1
3082,CC1C=CCC(=O)N1C,1
3083,COC1C(C)C2OC21,1
3084,CCCC12CC1C1CC12,1
3085,CNC(=O)C(O)CC=O,1
3086,C#CC(C)(C#N)CO,1
3087,CC1C(C=O)C1C1CC1,1
3088,C#CC12C3CC1N2C3=O,1
3089,CC1(O)C(=O)C=CC1O,1
3090,CC1=C2COC3CC2C13,1
3091,CC(C)(O)C#CC(N)=O,1
3092,CC12CCCC1C2=NO,1
3093,CCC1(C2CO2)CCC1,1
3094,CC(C)C(=O)COC,1
3095,CC1(C)CNC(=O)C1=O,1
3096,CC1C2OC3CC23CC1,1
3097,OC1C2CC1C21CO1,1
3098,CC(=O)CC1(C#N)OC1,1
3099,OC1C2CC3CC1(O)C32,1
3100,CC(=O)C(C)C1COC1,1
3101,OC1C=C2CCC2(C1)OC23,0
3102,C#CC(C#C)(C#N)C#N,1
3103,C1=C2OC3CC(C3)C2C1,1
3104,CC12CC3CC(O)C1O32,0
3105,C1=Cc2nnoc2OC1,1
3106,CC1(C)CCCCCO1,1
3107,COC(C)C(=O)CC,1
3108,CCCC(C)(C)C=O,1
3109,COCC(C)(C)CO,1
3110,CC1=CC2OC3C2C31,1
3111,C1CC2(C1)OC21CC1,1
3112,CCN(C=O)C(C)CO,1
3113,C1C2C1N1CC1C1NC21,1
3114,C#CC(C#C)(C#N)CO,1
3115,CC(C#N)(CC)C1CC1,1
3116,O=C1COC(=O)C2CN12,1
3117,C1COC23CC2N1C3,1
3118,C1=CC2CC2CC2CC12,1
3119,CC(C#N)C(C)C(C)C,1
3120,OC1COC23CN2CC13,1
3121,COC1C2C3CC(C1)C32,1
3122,CC1=CC2CC2CC1O,1
3123,CC1CC1(CO)N(C)C,1
3124,CC(=O)C1=CCC2CN12,1
3125,O=CC1(O)C(O)C1O,1
3126,COC1CC2CC1(C)O2,1
3127,CCC1COC2(C1)OC2,1
3128,C1OC1C1CC12COC2,1
3129,COC12CC1C1CN2C1,1
3130,C#CC(O)C(O)CC#N,1
3131,C#CC1C(C)C1(C)C,1
3132,C1CCC2(COC2)C2CC12,1
3133,CC1CC(=O)C2C(C)O1,0
3134,CN1C(=O)C2C=CCOC21,1
3135,CC1(C=O)CC2CCC21,1
3136,C1CCC1C2OCC1C2,0
3137,CC1C2C3NC3C2CO,0
3138,COC(C#N)C(N)=O,1
3139,CC1=CC(=O)C2OCC12,1
3140,C1=CC23CC4C2(C1C34)O3,0
3141,O=C1CC=CC2(CN2)C1,1
3142,O=C1CC2C(O)C2C1O,1
3143,CC1CC(=O)C12CC2O,1
3144,CC(C)OCC(O)C#N,1
3145,CCC1CCC(=O)C1O,1
3146,C1OCC2C3CC2OC13,1
3147,CC1=CC(=O)N2C(C)C12,1
3148,COC(C=O)C(C)O,1
3149,CCC(C#N)C1(C)CC1,1
3150,CC1CC2(CC3)NC12C,0
3151,CC(=O)C#CCCC=O,1
3152,CC12CC(C)(CO1)C2=O,1
3153,CC12OCC3C(C1=O)C32,1
3154,C1C2C3C4CC1(C3)N4C24,0
3155,O=C1C2CCC(CO)C12,1
3156,C#CC1OC1C#CC=O,1
3157,C#CC1OCCC1O,1
3158,CN1CC(=O)NC1=N,1
3159,O=C1CC2C3CC2C13,1
3160,COC1(CO)CC1C,1
3161,C1=CC2CCC1C2CO,1
3162,O=CN1C=CCOC1=O,1
3163,CC12CCC(C1)OCC=O,0
3164,O=CNCCCC(C)O,1
3165,O=C1CC(O)C=CC1,1
3166,CCNc1cnno1,1
3167,CC1(C2CC2O)CCC1,1
3168,CCC1(O)CCCCC1,1
3169,CC1COC(=O)CO1,1
3170,CC1(C)CC2CC2O1,1
3171,C1=CC2C3CC2(C3)C1,1
3172,CN1CC1C(=O)C1CC1,1
3173,O=CC1=CC2(C=O)CC12,1
3174,C#CC12CC3CN1C32,1
3175,OC1CC2CCC(C1)C2,1
3176,CC1C(CO)C1(C)C#N,1
3177,CC1(C)CC1CC(N)=O,1
3178,C#CC(C)NC(C)(C)C,1
3179,CC(=O)C1(C)OC1C,1
3180,CNc1oc(=O)cc1C,0
3181,CC1(C(=O)CC#N)NC1,1
3182,CC(=O)C1CC1(C)C,1
3183,O=COC1CCC(=O)N1,1
3184,CC1(C)COC1(C)CO,1
3185,CC(=O)C#CC(C)=O,1
3186,CCC#CC(O)C#N,1
3187,O=CCNc1ccn[nH]1,1
3188,CC1C(=O)NC2CC21O,1
3189,C#CCC#CC(N)=O,1
3190,O=C1CCC12C1CC2N1,1
3191,CC(=O)C1CC1(C)O,1
3192,CC1(CCCO)CC1,1
3193,CCC12CC1COCC2,1
3194,CC12CCC(C1)C21CC1,1
3195,CC1C(CO)C2CC1C2,1
3196,CC1CC2CC(C=O)C12,1
3197,O=C1NC2C3CN1C32,1
3198,C#CC(C)(CC)C1CO1,1
3199,C1=CC23CC(CC1)C23,0
3200,O=CCC1=CC2CCC21,1
3201,C#CC1C(=O)CC1O,1
3202,CC12CC(C)CC1CO2,1
3203,CC1=C(C)CCCC1,1
3204,CC(=O)C1=CNC(=O)N1,1
3205,CC1(C)C(O)C12CCO2,1
3206,O=CC(CC#N)C1CN1,1
3207,CC1=CC2COCC12O,1
3208,CC(C#N)CCOC=O,1
3209,C1=CCC2(CC3)CN12,0
3210,CC1(O)C2OC3CC23C1,1
3211,CCC12CC3C1CN3C2,1
3212,OC1C2CCC(O)C12,1
3213,CCC(O)CC#CCO,1
3214,O=C1C2CCC2CC1=O,1
3215,C#CC1(C(N)=O)CC1O,1
3216,CN=COC(C)(C)C,1
3217,CC(=O)C1CC(=O)O1,1
3218,C1C2C3C4C5C1C5CC124,0
3219,OC1CCC1CO,1
3220,CCC12CC(C)(C1)C2,1
3221,C1CCCC(C1)C1CC1,1
3222,CNc1ccn(C)c1O,1
3223,CC12CN3CCC(C1)C32,1
3224,CC#CC1(C#N)CN1,1
3225,CC(C)C(C=O)C1CO1,1
3226,C1OC1C12CC(C1)C2O,1
3227,C#CC1COC1(C)C#N,1
3228,OC1CCC1C1CO1,1
3229,C1CC2CCC2CC1,1
3230,COC1COC(=O)C1,1
3231,CC(CO)N(C=O)C=O,1
3232,C#CC12CC3C(O1)C3O2,1
3233,CNc1nc(C#N)n[nH]1,1
3234,CCCNCC(=O)CC,1
3235,CC1(C)COC1=N,1
3236,CN=C1OC2C3CC1C32,1
3237,OC1C2CC3C4C2C1N43,1
3238,CC(C)(C#N)NC=O,1
3239,CC12C3OC1C1C2C31C,1
3240,O=CC(O)C1CC1,1
3241,CC1CCC2C(C)CC12,1
3242,OC1C=CCC1CCO,1
3243,O=C1CC2C3CC(O2)C13,1
3244,C#CCC(C)C(C)C=O,1
3245,CN=C1CCOCC1O,1
3246,OC1CC1(O)C1CO1,1
3247,CC1(C)COCC12CC2,1
3248,CCN=C(N)OCC#N,1
3249,CC12CC3CC(O2)C13C,1
3250,CN=C1CC=C(N)C#N,0
3251,C#CC1C(=O)CCC1O,1
3252,CC1=CCOC(=O)N1,1
3253,CC1(C)CC(C#N)C1=O,1
3254,C1OCC1C1C2CC1C2,1
3255,CC#CCC1(C)CC1,1
3256,CC1=CC2(CC1)N2C=O,0
3257,COC1(C)C2C3NC3C21,1
3258,C1CC12COCC21CN1,1
3259,CC1(C#N)OCC12CC2,1
3260,CC1(C)C2CCC1(C)C2,1
3261,OC1CCC2OCC12O,1
3262,CC1C(C=O)C1(O)CO,1
3263,CN=C1C(C#N)N2CC12,1
3264,O=C1C2CC3CC1C2C3,1
3265,CC12C3CNC3C1C2,1
3266,C#CC12C=CC1CC1N2,0
3267,COCC12CN1C1CC12,1
3268,O=CC1C=CCCC1=O,1
3269,C#CC(CO)C(C)C,1
3270,C#CC1(CC)COCO1,1
3271,CN1CC1(C)OCCO,1
3272,COC(C)(C)C1COC1,1
3273,O=CN1CC1(C#N)C=O,1
3274,COCC(C=O)N1CC1,1
3275,C#CC1(C)C(=O)COC1,1
3276,CNC(=O)C1CCC1C,1
3277,COCC1CC(=O)N1C,1
3278,OC1C2C3C(=O)CC1C32,1
3279,CC12CCCCC1CC2,1
3280,CC1(C#N)CCOC1=O,1
3281,C#CCC#CC1CO1,1
3282,C#CC1OC1C#CC=O,1
3283,CC12C3CCC4(CN31)C42,0
3284,OC1C=CC2OC1C2O,1
3285,CNc1c[nH]c(O)c1N,1
3286,CN1CC12CC1CC1O2,1
3287,COC1C2CC3C(O2)C13,1
3288,CC1(C)CC1(C)C=O,1
3289,C#CC12CCC1(C)CN2,1
3290,OC1CC2OC3C1NC23,1
3291,O=C1C2CC3(CO3)C1C2,1
3292,COC1CC2CC1C2=O,1
3293,C#CCC1C(=O)CC1O,1
3294,O=CC1CC12CC=CN2,1
3295,C1CCCC2C3OC3C12,1
3296,COC1C2CC3CC1C32,1
3297,CC(C)(C)C(C)OC=O,1
3298,CC(C)c1coc(=O)o1,1
3299,CC12OC1C(O)C1CC12,1
3300,OC1CC2C(C1)CC2,1
3301,C#CC12CC(C1)C2O,1
3302,O=C1C2CC1C1NC21,1
3303,CC12C=CC(C=O)C1O2,1
3304,CCCN=COC(C)C,1
3305,CCCC1COC1=NO,1
3306,CNc1cc(C#N)co1,1
3307,C1C2OC3C4C1C2N3C14,0
3308,OC1C2CC1C2CC1O,0
3309,O=CC1C2CC1C2CO,1
3310,CN1CC1(O)C(=O)CO,1
3311,CC(C=O)C12CC1C2O,1
3312,C#CC1(C)CCOC1=O,1
3313,CCOC(C)C(C)O,1
3314,CC1CC(=O)CC12CC2,1
3315,C1CC23CN4C2C14C3,1
3316,C#CC1OC1C(C)O,1
3317,O=CC1(O)CCCC1,1
3318,C1=CC2(C1)CC2CO,1
3319,C#CCC12OC3C1C3C2,1
3320,OC1CC2C1C21CC1,1
3321,OC1C=C2COC2CO1,1
3322,C#CC1(C2CO2)CCO1,1
3323,C1COC12CCC1CC12,1
3324,CC12CC(CN1)NC2=O,1
3325,CC12C3C4C(CC31)C42O,1
3326,CC(=O)N1CC1C#N,1
3327,O=C1COCCCCO1,1
3328,CC1C(CO)CCC1=O,1
3329,O=CC12CC1C1CC2O1,1
3330,CC12CC1C1C(O)C12C,1
3331,O=C1CCC(=O)CO1,1
3332,O=C1NC2CC(C1)O2,1
3333,C#CC12C=CC(C)N1C2,1
3334,OC1C=C2C3C(C2C1)O3,1
3335,CCN(C=O)C(=O)C=O,1
3336,C1OC23CC4C2(C3)O1,0
3337,CC1(C(=O)C=O)CC1,1
3338,CC12CC1C1(C)CC21,1
3339,C1COC12C1NC2C1O,1
3340,CC(C=O)OCC1CO1,1
3341,O=C1NC2(CO)CC12,1
3342,CC#CC1C2CC1N2C,1
3343,O=CC1C2CC2N2CC12,1
3344,CC#CC#CCCC=O,1
3345,O=C1CC2CC2CC1,1
3346,CC#CCC(C)CO,1
3347,C#CC1(CCC=O)CO1,1
3348,CC1C(=O)C(=O)C(O)C1,1
3349,CNC1=NCC(C#N)C1,1
3350,C#CC1C(=O)NC(=O)C1,1
3351,CC1(C(C)C)CC1O,1
3352,COC1COC12COC2,1
3353,O=C1CC=C2CC1C2,1
3354,CC1=C(C)CCC1O,1
3355,CC(C)c1nnoc1N,1
3356,C1OCC2(C1)CC1OC21,1
3357,CC#CC(O)CC#N,1
3358,CNC(=O)C(=O)C1CC1,1
3359,COC12CC(O)C(O1)C2,1
3360,C1CC2CC3OCC12C3,1
3361,CC1CC2(CC2)C1C=O,1
3362,CC1CC2(C#N)CCC12,1
3363,C#CC1(CO)OCC1O,1
3364,CC1CC2(C)CC(C)C12,1
3365,COC12CC1C(C#N)O2,1
3366,CC#CC1C=CC2NC21,1
3367,OC1C2CC1COC2,1
3368,OC1CC=C2CC3C2C13,1
3369,CC12CCC1C2CO,1
3370,CC1CC2C3C1C1C2C31,1
3371,CC(CO)C1C2CCC12,1
3372,CC1=C2CC3(CN3)C12,1
3373,CC1=CCOCC(C)O1,1
3374,CC(C)C(CO)C1CC1,1
3375,C#CC(=O)N(C)C1CC1,1
3376,C#CC(C)C12CC(C1)C2,1
3377,CC#CC(C)(C)NC=O,1
3378,CC12C3CN3C1CC2,1
3379,C#CC12OC1C1CN1C2,1
3380,O=C1COC2CC12O,1
3381,O=C1CCC(O)C(=O)N1,1
3382,O=C1CC2OC12C1CC1,1
3383,O=COC1C2CC(O)C12,1
3384,CC1=CC(=O)C2CN12,1
3385,O=CC1CC1C=O,1
3386,CC1(C)C(=O)CC12CC2,1
3387,CC(=O)NC(=O)C(C)C,1
3388,CCC1(C#N)NC1C=O,1
3389,CC1(C)CCC2OC2C1,1
3390,CC(=O)C#CC(C)=O,1
3391,CN1C2C3CC2C13C#N,1
3392,CC12CCC1OC=NC2,1
3393,C#CC1(O)C(=O)CC1O,1
3394,CC1=CC(C#N)C2CC12,1
3395,CC1(C)CC12CCCC2,1
3396,CC#CC1(C#N)COC1,1
3397,CNC(=O)C1(CO)CC1,1
3398,CC1=CC2OC12C1CC1,1
3399,CC1(C(=O)CO)CO1,1
3400,COC1CC2(C)CC12O,1
3401,O=C1NC2CN3CC1C32,1
3402,CCC1CC1C(=O)C=O,1
3403,CN1C2C(=O)NC1C2O,1
3404,OC1CCCC(O)CC1,1
3405,CC1CC(C#N)OC1C,1
3406,OC1C2C=CC3COC13,0
3407,CC(C)c1ncoc1N,1
3408,CC1CC2OC(=O)C21,1
3409,CNc1ccc(N)c1O,0
3410,C#CC1CC2(C#N)CC12,1
3411,CCCN=COC(=N)N,1
3412,OC1CCC12CCOC2,1
3413,COC(C)C1CC(=O)O1,1
3414,CC12CC1C1OC12CC,1
3415,O=C1C2CC1(O)C2O,1
3416,CC(C#N)C(C)(C)O,1
3417,C#CC1OC12CCOC2,1
3418,CCCCC12CC(C1)C2,1
3419,CC1C(=O)C2(C)CC12O,1
3420,C1C2CC3(CC3)C1C2,1
3421,C1=CC2CCCC2CC1,1
3422,C#CC(C#C)CCC#N,1
3423,O=C1CC2CC3CC12C3,1
3424,C#CC1C2COC1C2=O,1
3425,CC1(C)OC(=O)C(=O)C1,1
3426,C#CCC12CCC1OC2,1
3427,O=C1C2CC3CN3C12,1
3428,CC1C2C3NC3C(O)C12,1
3429,CC1(C)OC(=O)NC=N1,1
3430,CC12C=CC3OCC1N32,1
3431,CC1(C)OC1C1(C)CC1,1
3432,CC(C)C1CC2(CO2)C1,1
3433,CCC1(CC=O)CCO1,1
3434,OC1CC2CC3CC1C32,1
3435,CCC(C#N)C1CC1O,1
3436,CC12C=CC3CC1C32,1
3437,C#CC1(C)CCOC1=O,1
3438,CN=C1CCC2(CO2)C1,1
3439,O=CCCC1C=CCO1,1
3440,OC1C2CC1CC21CC1,1
3441,OC1CC1(O)C1CO1,1
3442,CC1CCC2(C#N)CC12,1
3443,C1CC2CCC(CC1)O2,1
3444,C#CC12OCC1C1OC12,1
3445,O=C1NC2CC2C1=O,1
3446,CN=C1OCC=CC1C,1
3447,COCC12CC(C1)C2O,1
3448,CC1C(=O)C2C3CC1N32,1
3449,C#CC1OC1CCO,1
3450,C1OC1C1CC2COC21,1
3451,OC1COCC2CC1O2,1
3452,COCC1CC2CC21,1
3453,CC1C(=O)CC(C)(C)O1,1
3454,CC(C#N)OCC#N,1
3455,CC1=C(C)C(C)OC1=O,1
3456,O=CCC1C(O)C2NC12,1
3457,CC12C3C4C(N13C4C31)N42,0
3458,O=CC1CCC1C1CC1,1
3459,CCC1OCCC2NC12,1
3460,O=C1CC2C3CC2C31,1
3461,CCC12CC(C=O)CN1C2,1
