idx,smiles_raw,valid,smiles_canon
409,CC1=CC(C=O)NC1=O,1,CC1=CC(C=O)NC1=O
410,CC1(C(CO)=O)CC1,1,CC1(C(=O)CO)CC1
411,CCN=COCCO,1,CCN=COCCO
412,C#CC12CCCC1C2,1,C#CC12CCCC1C2
413,C#CC12OC3C1CN3C2,1,C#CC12CN3CC1C3O2
414,CNc1cc(N)nn1C,1,CNc1cc(N)nn1C
415,CC#CC(C)(C)C(C)C,1,CC#CC(C)(C)C(C)C
416,O=CC(=O)C(O)C1CO1,1,O=CC(=O)C(O)C1CO1
417,CC#CC(C)(C#N)C#N,1,CC#CC(C)(C#N)C#N
418,C#CC(CC(N)=O)C=O,1,C#CC(C=O)CC(N)=O
419,C#CC(CO)C(=O)C=O,1,C#CC(CO)C(=O)C=O
420,CC12C3CCC1C(O)C32,1,CC12C3CCC1C2C3O
421,C1C2OC3CC2(CC3)O1,1,C1CC23CC1OC2CO3
422,C#CC12CCCC(C1)O2,1,C#CC12CCCC(C1)O2
423,CN=C1CCCC(=O)O1,1,CN=C1CCCC(=O)O1
424,CC(=O)C1C(O)C1N,1,CC(=O)C1C(N)C1O
425,CCOC=NCC1OC1,1,CCOC=NCC1CO1
426,O=CC12CC(C1)OC2,1,O=CC12COC(C1)C2
427,CC12COC1(C#N)C2,1,CC12COC1(C#N)C2
428,C#CC1(O)C(=O)CC1O,1,C#CC1(O)C(=O)CC1O
429,CN1C(=O)C2(C)CC12O,1,CN1C(=O)C2(C)CC12O
430,CC1(CC2CC2)CCC1,1,CC1(CC2CC2)CCC1
431,CC(C)(C)C(O)C(C)O,1,CC(O)C(O)C(C)(C)C
432,COC1C(=O)NC2CC21,1,COC1C(=O)NC2CC21
433,O=C1NCC2(CC2)C1,1,O=C1CC2(CC2)CN1
434,O=C1C2CC2C1OCC2,0,
435,OC1C2CCC(CN2)C1,1,OC1CC2CCC1NC2
436,O=C1NCCC12CC2,1,O=C1NCCC12CC2
437,O=C1CC2CC(O2)C1=O,1,O=C1CC2CC(O2)C1=O
438,OC1C2CC3C1C2C3O,1,OC1C2CC3C(O)C2C13
439,CC(=O)C1OCC1=O,1,CC(=O)C1OCC1=O
440,CC1CCC(=O)C2NC12,1,CC1CCC(=O)C2NC12
441,CC12CN(CC=O)C1O2,1,CC12CN(CC=O)C1O2
442,OC1C2CC(C1)CCO2,1,OC1CC2CCOC1C2
443,CC1=C2CC3C2C1CO3,1,CC1=C2CC3OCC1C23
444,C1=CC2OC3C1OC23,1,C1=CC2OC3C1OC23
445,C#CC1(C2CC2)CN1,1,C#CC1(C2CC2)CN1
446,COCC12OC3C1CC32,1,COCC12OC3C1CC32
447,CC(CO)N1CC1(C)C,1,CC(CO)N1CC1(C)C
448,COC1CC1(O)C1CO1,1,COC1CC1(O)C1CO1
449,C1=CC2(CC3OC3)C12,0,
450,CN1C(=O)C=CC(=O)N1,1,Cn1[nH]c(=O)ccc1=O
451,CC#CC12CNC1C2O,1,CC#CC12CNC1C2O
452,CC(C)C1C2C(C#N)N12,1,CC(C)C1C2C(C#N)N12
453,C#CC1OCC(=O)N1C,1,C#CC1OCC(=O)N1C
454,CC1=CCOC(=O)C1O,1,CC1=CCOC(=O)C1O
455,O=C1NCC2C(O)C2O1,1,O=C1NCC2C(O)C2O1
456,O=C1CN2CC2OCC1,1,O=C1CCOC2CN2C1
457,CC1CC(=O)C2CC1C2,1,CC1CC(=O)C2CC1C2
458,CC12C=CCC(C)C1N2,1,CC1CC=CC2(C)NC12
459,OC1C2CC3C1C1C2N31,1,OC1C2CC3C1C1C2N31
460,C#CC12CC(C=O)C1C2,1,C#CC12CC(C=O)C1C2
461,OC1CC12C1CC2CC1,1,OC1CC12C1CCC2C1
462,CC1C(=O)NC2CN12,1,CC1C(=O)NC2CN21
463,CCCC1CC(=O)C1O,1,CCCC1CC(=O)C1O
464,CC(C#N)(C=O)C(N)=O,1,CC(C#N)(C=O)C(N)=O
465,C1=CCCC2CC2CC1,1,C1=CCCC2CC2CC1
466,C#CC1C2C=CC(=O)N12,1,C#CC1C2C=CC(=O)N12
467,O=CC1C(O)C(O)C1O,1,O=CC1C(O)C(O)C1O
468,C#CC1(C#N)CCOC1,1,C#CC1(C#N)CCOC1
469,CCC#CCCC1CO1,1,CCC#CCCC1CO1
470,CC1C2COCC1(C)O2,1,CC1C2COCC1(C)O2
471,C1OC23C1C1C1CC12C3,0,
472,C1=CC2CC1C21COC1,1,C1=CC2CC1C21COC1
473,COC1C(CO)C1O,1,COC1C(O)C1CO
474,CC(C)C(=O)NC=O,1,CC(C)C(=O)NC=O
475,O=COC12CC(C1)O2,1,O=COC12CC(C1)O2
476,C1C2CC13CC1CC2N31,1,C1C2CC34CC(C3)C1N24
477,O=C1C2C=CC3CN1C32,1,O=C1C2C=CC3CN1C32
478,CC1(O)CC(C)C1O,1,CC1CC(C)(O)C1O
479,O=C1C=CC(=O)CCO1,1,O=C1C=CC(=O)OCC1
480,CC12CCC(O1)C2C=O,1,CC12CCC(O1)C2C=O
481,CC1(C)C(=O)C1(O)C=O,1,CC1(C)C(=O)C1(O)C=O
482,C#CC(O)C(C)(C)C,1,C#CC(O)C(C)(C)C
483,CC1COC(=O)C2NC12,1,CC1COC(=O)C2NC12
484,O=C1C=C2COCCC12,1,O=C1C=C2COCCC12
485,CC1COCC1(C)C#N,1,CC1COCC1(C)C#N
486,O=CCC1=CC2COC21,1,O=CCC1=CC2COC12
487,CN=C1CC2(CN2)C1=O,1,CN=C1CC2(CN2)C1=O
488,COC12CC(C)(C1)C2,1,COC12CC(C)(C1)C2
489,C#CC(O)C#CCCO,1,C#CC(O)C#CCCO
490,CC1(O)C2C=CC(C)C21,1,CC1C=CC2C1C2(C)O
491,CN1CC2OC2(C)C1=O,1,CN1CC2OC2(C)C1=O
492,O=CNC1C=CC2CN12,1,O=CNC1C=CC2CN21
493,CCC(C#N)N1CC1,1,CCC(C#N)N1CC1
494,O=COC1(C=O)CCO1,1,O=COC1(C=O)CCO1
495,CC1C2CC1(C#N)CN2,1,CC1C2CC1(C#N)CN2
496,CCC1CC1(C)C(N)=O,1,CCC1CC1(C)C(N)=O
497,O=C1CC2OCCC1O2,1,O=C1CC2OCCC1O2
498,CCOC1CC1(C)C,1,CCOC1CC1(C)C
499,O=C1CC=CCCC1=O,1,O=C1CC=CCCC1=O
500,CC1(C#N)CC(=O)CC1,1,CC1(C#N)CCC(=O)C1
501,C#CC(C#C)C(C)C#N,1,C#CC(C#C)C(C)C#N
502,C1CCC23CC(C2)C13,1,C1CC2C3CC2(C1)C3
503,O=C1C2C=CC3(CN3)C12,1,O=C1C2C=CC3(CN3)C12
504,O=CC12C3C=CC1C2N3,1,O=CC12C3C=CC1C2N3
505,CC1(C)CC(C=O)CC1,1,CC1(C)CCC(C=O)C1
506,OC1C(O)C2CC2C1=O,1,O=C1C(O)C(O)C2CC12
507,CC1(C)C(=O)CCC1,1,CC1(C)CCCC1=O
508,OC1C2CCC3CN3C12,1,OC1C2CCC3CN3C12
509,CC12CNCC1NC=O,0,
510,C1CC23CC(C1)OC1C31,0,
511,CC1C2C=CCC12CO,1,CC1C2C=CCC12CO
512,CNc1nc(C)c(O)[nH]1,1,CNc1nc(C)c(O)[nH]1
513,OC1C=CCCOC1=O,1,O=C1OCCC=CC1O
514,CCC12CCC(O)C1C2,1,CCC12CCC(O)C1C2
515,CC(=O)C(CO)C1CO1,1,CC(=O)C(CO)C1CO1
516,OC1CC2OCC3C1N23,1,OC1CC2OCC3C1N23
517,CC1(O)CCC1C=O,1,CC1(O)CCC1C=O
518,OC1CC1CCC1CC1,1,OC1CC1CCC1CC1
519,CC1(O)CC2CCC1C2,1,CC1(O)CC2CCC1C2
520,CC1=C(C)N(C)C(O)C1,1,CC1=C(C)N(C)C(O)C1
521,O=C1NC2COC2C1O,1,O=C1NC2COC2C1O
522,CCC1CC(C#N)O1,1,CCC1CC(C#N)O1
523,OC1CCC12CC2O,1,OC1CCC12CC2O
524,CC12CCC1C(=O)C2O,1,CC12CCC1C(=O)C2O
525,CCN=C(N)C(=O)NC,1,CCN=C(N)C(=O)NC
526,C#CC(O)(C#N)CCO,1,C#CC(O)(C#N)CCO
527,CCC(O)(C=O)C(C)=O,1,CCC(O)(C=O)C(C)=O
528,COC(C=O)C1CC1O,1,COC(C=O)C1CC1O
529,C#CC1C(=O)C(C)C1N,1,C#CC1C(=O)C(C)C1N
530,CC12CC1C(=O)C1OC12,1,CC12CC1C(=O)C1OC12
531,O=C1CNC(=O)N1C=O,1,O=CN1C(=O)CNC1=O
532,CC1C2CC(=O)C3C2C13,1,CC1C2CC(=O)C3C1C23
533,COCC1CC2(CN2)C1,1,COCC1CC2(CN2)C1
534,CCC(CC)OCCO,1,CCC(CC)OCCO
535,CC(C)CC1COC1=O,1,CC(C)CC1COC1=O
536,CC1=CC(=O)NC1=O,1,CC1=CC(=O)NC1=O
537,C#CCC1(C#N)CN1,1,C#CCC1(C#N)CN1
538,OC1CC2CCC(O)C12,1,OC1CCC2CC(O)C12
539,C#CCC1(CC)CO1,1,C#CCC1(CC)CO1
540,CNC(=O)C(O)CC=O,1,CNC(=O)C(O)CC=O
541,COC12C3C4C1C4C23,1,COC12C3C4C3C1C42
542,CCCCCC1CO1,1,CCCCCC1CO1
543,CC12CC(O)C(O)C1C2,1,CC12CC(O)C(O)C1C2
544,CC1C2C3CCC(C1)C23,1,CC1CC2CCC3C1C23
545,COC12C3CC1N2C3,1,COC12C3CC1N2C3
546,O=CCCCC(C)(C)O,1,CC(C)(O)CCCC=O
547,CC#CC(C)C1CC1O,1,CC#CC(C)C1CC1O
548,OC1CC2OC3C2N13,1,OC1CC2OC3C2N13
549,CC12CCC(C)C1(C)C2,1,CC1CCC2(C)CC12C
550,CC12CC1OC(=O)C2O,1,CC12CC1OC(=O)C2O
551,CC1CC2(C)CC1C2=O,1,CC1CC2(C)CC1C2=O
552,CN1CC1(C)C#CC#N,1,CN1CC1(C)C#CC#N
553,COCCN1C2C=CC1O2,1,COCCN1C2C=CC1O2
554,CC1CC2(CC1)C(=O)O2,1,CC1CCC2(C1)OC2=O
555,CCC(C)(C)CC(N)=O,1,CCC(C)(C)CC(N)=O
556,C#CC1OC1COC,1,C#CC1OC1COC
557,O=C1CN(CC=O)C1O,1,O=CCN1CC(=O)C1O
558,CCN1CC(C#N)C1=O,1,CCN1CC(C#N)C1=O
559,CC(=O)OCCC(O)C,1,CC(=O)OCCC(C)O
560,C#CC1(C)CC(=O)CC1,1,C#CC1(C)CCC(=O)C1
561,CC(=O)N(C)C(C)=O,1,CC(=O)N(C)C(C)=O
562,C1=CC2OC2COCC1,1,C1=CC2OC2COCC1
563,OC1C2OCC3CC1C32,1,OC1C2CC3COC1C32
564,CC1(C#N)CC12CCC2,1,CC1(C#N)CC12CCC2
565,OC1CC1C(=O)C1CO1,1,O=C(C1CO1)C1CC1O
566,COCC1(C)CC1C,1,COCC1(C)CC1C
567,OC1CCC1(O)CC1C,0,
568,COC1CC1C(=O)C#N,1,COC1CC1C(=O)C#N
569,CCC#CC1CNC=O,0,
570,CC1C2COC1C21CC1,1,CC1C2COC1C21CC1
571,CCOC(C#N)C(C)=O,1,CCOC(C#N)C(C)=O
572,CC1C2CC2C1C=O,1,CC1C(C=O)C2CC12
573,OC1CN=CN2CC12,1,OC1CN=CN2CC12
574,COC12C3C4C3C1N42,1,COC12C3C4C3N1C42
575,CC1=CC(CO)CC1O,1,CC1=CC(CO)CC1O
576,C1OC1C1(C2CC2)CC1,1,C1CC1C1(C2CO2)CC1
577,C#CC1CC(CO)C1O,1,C#CC1CC(CO)C1O
578,O=C1C=C(CO)CC1,1,O=C1C=C(CO)CC1
579,C1C2C3C4C2C2C1N4C23,1,C1C2C3C4C1N1C3C2C41
580,O=C1C2CC2C12CO2,1,O=C1C2CC2C12CO2
581,C1OC1C12COC1C2,1,C1OC1C12COC1C2
582,CCCC1(C#N)CN1C,1,CCCC1(C#N)CN1C
583,OC1CC2(CO2)C1O,1,OC1CC2(CO2)C1O
584,CCCC1C(C)OC1C,1,CCCC1C(C)OC1C
585,CC(=O)OC1(C)CC1O,1,CC(=O)OC1(C)CC1O
586,O=CC1=CC2OCCC2O1,1,O=CC1=CC2OCCC2O1
587,C#CC(O)C(C)(C)C=O,1,C#CC(O)C(C)(C)C=O
588,CC(C)C(C=O)C1CO1,1,CC(C)C(C=O)C1CO1
589,CCC1(C#N)COC1=O,1,CCC1(C#N)COC1=O
590,CCCN=C(C)NC=O,1,CCCN=C(C)NC=O
591,CCC12CC1C1CC12C,1,CCC12CC1C1CC12C
592,C#CC(C)NC(=O)CC,1,C#CC(C)NC(=O)CC
593,CCC1C2C(O)C(O)C12,1,CCC1C2C(O)C(O)C12
594,CC1C2C=CCC12C=O,1,CC1C2C=CCC12C=O
595,CC(C)C1COC(=O)C1,1,CC(C)C1COC(=O)C1
596,C#CC(C#C)C(C)O,1,C#CC(C#C)C(C)O
597,CC1(C)OC12CCC2=O,1,CC1(C)OC12CCC2=O
598,CN1C2C(=O)NCC2=O,0,
599,C#CC1(C#N)COC=N1,1,C#CC1(C#N)COC=N1
600,C1CC2C3C4C3C2C1N43,0,
601,CC1C(=O)NC(=O)C1O,1,CC1C(=O)NC(=O)C1O
602,C1OC2C3C1C1(CC1)C32,1,C1OC2C3C1C1(CC1)C23
603,OC1C2CC2C2NC12,1,OC1C2CC2C2NC12
604,O=C1CC=C2C3C1C3C2,1,O=C1CC=C2CC3C1C23
605,CC(C)C1(C)CC2OC21,1,CC(C)C1(C)CC2OC21
606,C#CC12CC3(CC1)CO3,0,
607,CCC(C)NC=O,1,CCC(C)NC=O
608,OC1CC1CCC1CO1,1,OC1CC1CCC1CO1
609,CC1COCC1OC=O,1,CC1COCC1OC=O
610,CC12OCC1C21CC1,1,CC12OCC1C21CC1
611,CN1C2C(C)(C#N)C1O2,1,CN1C2OC1C2(C)C#N
612,CC12CN3CC1CC32,1,CC12CN3CC1CC32
613,CCC12OC3C(O1)C32C,1,CCC12OC3C(O1)C32C
614,C#CC#CCC1(C)CO1,1,C#CC#CCC1(C)CO1
615,CC12C3C4C(N13)C1OC12,0,
616,OC1CCC1CCC=O,1,O=CCCC1CCC1O
617,CC(=O)N1C2CC1C2C,1,CC(=O)N1C2CC1C2C
618,CNc1cc(O)[nH]c1O,1,CNc1cc(O)[nH]c1O
619,CCC(C)(C#N)CC#N,1,CCC(C)(C#N)CC#N
620,CCCCCC#CC=O,1,CCCCCC#CC=O
621,C#CCC12C3CC1N2C3,1,C#CCC12C3CC1N2C3
622,CC1CC=CC(C#N)O1,1,CC1CC=CC(C#N)O1
623,CC1(C2CC2)CC1CO,1,CC1(C2CC2)CC1CO
624,OC1CC12CC1OC12,1,OC1CC12CC1OC12
625,OC1C=C2COC2CC1,1,OC1C=C2COC2CC1
626,CC1=CC2C3OC3C21,1,CC1=CC2C3OC3C12
627,CC1CC(C)C1(O)C#N,1,CC1CC(C)C1(O)C#N
628,CC1CC23CC(C2)C13C,1,CC1CC23CC(C2)C13C
629,C#CC1(CC)CC1C=O,1,C#CC1(CC)CC1C=O
630,CCC1(C)OC1CCO,1,CCC1(C)OC1CCO
631,CN1C2CC1(C)C1CN12,1,CN1C2CC1(C)C1CN21
632,O=CC(=O)C1(O)CC1,1,O=CC(=O)C1(O)CC1
633,O=C1NCC2C(O)C2O1,1,O=C1NCC2C(O)C2O1
634,CCC1(C)CC2C(C)O1,0,
635,O=C1NC2C3C1N3C2,1,O=C1NC2CN3C1C23
636,CC1(C2OC2(C)CC1O,0,
637,CC1C(C=O)OCCO1,1,CC1OCCOC1C=O
638,CC(C#N)CC1CCC1,1,CC(C#N)CC1CCC1
639,C#CC1C=CC2CC1C2,1,C#CC1C=CC2CC1C2
640,CCC(CC(C)=O)CC,1,CCC(CC)CC(C)=O
641,COC(C)COC(C)=O,1,COC(C)COC(C)=O
642,CC(=O)C(C)C(C)=O,1,CC(=O)C(C)C(C)=O
643,CNc1cnc(=O)[nH]n1,1,CNc1cnc(=O)[nH]n1
644,O=CC1CCC2OC12,1,O=CC1CCC2OC12
645,C#CCC1OC(=O)C1C,1,C#CCC1OC(=O)C1C
646,COC1CC2(CCC1)O2,0,
647,CC1C2CC3C(O)C1N23,1,CC1C2CC3C(O)C1N23
648,CC1C(C)C2(C)C(C)C12,1,CC1C(C)C2(C)C(C)C12
649,CC1(O)CC2(CC2)C1=O,1,CC1(O)CC2(CC2)C1=O
650,CC1COC2C3CC3N12,1,CC1COC2C3CC3N12
651,CC1(C)CC2CC12CO,1,CC1(C)CC2CC21CO
652,CCC(CCO)C(C)O,1,CCC(CCO)C(C)O
653,CC1(C2(C)CC2)CN1,1,CC1(C2(C)CN2)CC1
654,CCC12OC3C1NCC32,1,CCC12OC3C1CNC32
655,CC#CCC#CC(N)=O,1,CC#CCC#CC(N)=O
656,CC12CC1OCC(O)C2,1,CC12CC(O)COC1C2
657,CC(=O)C(=O)CC(N)=O,1,CC(=O)C(=O)CC(N)=O
658,CCC1CC(C)(CO)O1,1,CCC1CC(C)(CO)O1
659,CCC(O)C1CN1C,1,CCC(O)C1CN1C
660,CCC1CC1(C)C=O,1,CCC1CC1(C)C=O
661,CC#CC1(C)C2CC1O2,1,CC#CC1(C)C2CC1O2
662,O=CCC1(O)CC2OC21,1,O=CCC1(O)CC2OC21
663,CC1(C)C2CC(=O)NC21,1,CC1(C)C2CC(=O)NC21
664,CC(=O)N1C=CCC1O,1,CC(=O)N1C=CCC1O
665,CNC(=O)C(O)C(N)=O,1,CNC(=O)C(O)C(N)=O
666,CC12CCC(C#N)O1)C2,0,
667,C#CC1=C(C)CCC1=O,1,C#CC1=C(C)CCC1=O
668,CC12CCCC1(C)OC2,1,CC12CCCC1(C)OC2
669,C#CCC1(C)C(C)C1C,1,C#CCC1(C)C(C)C1C
670,O=C1CC(CO)C1O,1,O=C1CC(CO)C1O
671,CC#CC1(O)C2CC1O2,1,CC#CC1(O)C2CC1O2
672,COCC(C)C(C)C#N,1,COCC(C)C(C)C#N
673,CC12CC(O1)C2CCC#N,1,CC12CC(O1)C2CCC#N
674,O=C1CC2C(O)C12O,1,O=C1CC2C(O)C12O
675,OC1CCCCCCC1,1,OC1CCCCCCC1
676,CC#CC1C=CC2CC12,1,CC#CC1C=CC2CC12
677,CCCN(C=O)C=O,1,CCCN(C=O)C=O
678,CCC(CO)C(O)C#N,1,CCC(CO)C(O)C#N
679,C#CC(O)(C#N)C#N,1,C#CC(O)(C#N)C#N
680,CC1C(C)C2OC2C1=O,1,CC1C(=O)C2OC2C1C
681,O=C1NC2CC3(O)C1C23,1,O=C1NC2CC3(O)C1C23
682,CN=C(N)C(=O)CCO,1,CN=C(N)C(=O)CCO
683,CCC1COC2C(O)C12,1,CCC1COC2C(O)C12
684,CCC1C(C#N)N1C=O,1,CCC1C(C#N)N1C=O
685,CCCCCC(C)C,1,CCCCCC(C)C
686,CC(C)C(=O)N1CC1,1,CC(C)C(=O)N1CC1
687,CC1CC2CCC1(O)C2,1,CC1CC2CCC1(O)C2
688,CCC12OC3CC3N1C2,1,CCC12CN1C1CC1O2
689,OC1CCC=C2CCC21,1,OC1CCC=C2CCC21
690,O=CCCCOC(=O)CC,1,CCC(=O)OCCCC=O
691,CC12CCC1C(=O)C2,1,CC12CCC1C(=O)C2
692,C#CC1CC2C(O)C12C,1,C#CC1CC2C(O)C12C
693,CCC1CC12COC=N2,1,CCC1CC12COC=N2
694,CC(C)C12CC(O)C1O2,1,CC(C)C12CC(O)C1O2
695,CCC1CC(=O)C1C#N,1,CCC1CC(=O)C1C#N
696,CC1C(CO)OC2CC12,1,CC1C(CO)OC2CC21
697,C#CC#CC#CCO,1,C#CC#CC#CCO
698,CC1C2CC3CC3(C1)C2,1,CC1CC23CC1CC2C3
699,O=CCCC1C2CC1O2,1,O=CCCC1C2CC1O2
700,CC(C)C(C)OCC,1,CCOC(C)C(C)C
701,CC12CC3OC1C32,1,CC12CC3OC1C32
702,O=C1CC2CC(O)C2N1,1,O=C1CC2CC(O)C2N1
703,CNC(=O)C(O)CCO,1,CNC(=O)C(O)CCO
704,CC(C)(O)C(C)(O)CO,1,CC(C)(O)C(C)(O)CO
705,CCCCC1(C)CC1O,1,CCCCC1(C)CC1O
706,C1CC12CCC(CO1)C2,0,
707,CCCC1(C)CCC1=O,1,CCCC1(C)CCC1=O
708,C#CC1=CC2(CN2)C1O,1,C#CC1=CC2(CN2)C1O
709,CCC1(C)CN2CC12C,1,CCC1(C)CN2CC21C
710,CC(CO)OC(=N)C=O,1,CC(CO)OC(=N)C=O
711,CN=C1OC2C(O)C1C2,1,CN=C1OC2CC1C2O
712,C#CC1CC(C=O)C1O,1,C#CC1CC(C=O)C1O
713,O=C1CC2C3CC1N3C2,1,O=C1CC2CN3C1CC23
714,CC12COCC3NC1C32,1,CC12COCC3NC1C32
715,COC12CC3OC1CC32,1,COC12CC3OC1CC32
716,CCC(C)CCOC=O,1,CCC(C)CCOC=O
717,CC1C(=O)C(C#N)N1C,1,CC1C(=O)C(C#N)N1C
718,CC1=CCCC2(C#N)C12,0,
719,C1CC2(CO2)CC12CC2,1,C1CC12CCC1(CO1)C2
720,CNc1oc(N)cc1O,1,CNc1oc(N)cc1O
721,CCC1CC1CC=O,1,CCC1CC1CC=O
722,C#CCC(C#N)OC,1,C#CCC(C#N)OC
723,CN=C1C(C)COC1=O,1,CN=C1C(=O)OCC1C
724,CC1C2C(O)C1(C)OC2,1,CC1C2COC1(C)C2O
725,O=C1C=CC(=O)C2CN12,1,O=C1C=CC(=O)N2CC12
726,CC1C2C(=O)NC12C,1,CC1C2C(=O)NC12C
727,O=C1CCOC1CO,1,O=C1CCOC1CO
728,CC12CC(C#N)C1N2C,1,CN1C2C(C#N)CC21C
729,COC12COCC1C2O,1,COC12COCC1C2O
730,OC1C=CCC1OC=O,1,O=COC1CC=CC1O
731,CCC1CC12CC1CC12,1,CCC1CC12CC1CC12
732,CC(=O)NC1C2CC1N2,1,CC(=O)NC1C2CC1N2
733,CC12CCC3(CC3)C1C2,1,CC12CCC3(CC3)C1C2
734,CC(=O)C12CC3C1N3C2,1,CC(=O)C12CC3C1N3C2
735,O=C1CC=CC2CC12,1,O=C1CC=CC2CC12
736,CCC(O)(C#N)C(C)O,1,CCC(O)(C#N)C(C)O
737,CN=C1COCCN1C,1,CN=C1COCCN1C
738,C#CC12CC=CC1OC2,1,C#CC12CC=CC1OC2
739,O=C1C2OCC(CO)C2O1,1,O=C1OC2C(CO)COC12
740,CC1CC2(C)C3CC1N32,1,CC1CC2(C)C3CC1N32
741,CC(C)c1cncn1C,1,CC(C)c1cncn1C
742,COCC1CCC(=O)N1,1,COCC1CCC(=O)N1
743,CC12CC(C1)C2(C)O,1,CC12CC(C1)C2(C)O
744,OC1C2C3C(=O)C3OC12,1,O=C1C2OC3C(O)C3C12
745,CNc1cn(C)c(=O)o1,1,CNc1cn(C)c(=O)o1
746,CC1CC=C(C=O)C1,1,CC1CC=C(C=O)C1
747,CC#CC(C)C(=O)C=O,1,CC#CC(C)C(=O)C=O
748,COC1CCCCC=C1,1,COC1C=CCCCC1
749,CC1(C)C(O)C1OC=O,1,CC1(C)C(O)C1OC=O
750,COCC(=O)C1COC1,1,COCC(=O)C1COC1
751,CC12CC(C1)C1OC12,1,CC12CC(C1)C1OC12
752,CC(=O)OCCC(C)=O,1,CC(=O)CCOC(C)=O
753,OC1CCC12COC2,1,OC1CCC12COC2
754,C#CC1=CC2CC1C2O,1,C#CC1=CC2CC1C2O
755,CN1C2C3OC3C21C,1,CN1C2C3OC3C21C
756,CCC1(C)C2CC1C2O,1,CCC1(C)C2CC1C2O
757,CC(=O)OC(C)(C)C=O,1,CC(=O)OC(C)(C)C=O
758,C#CC(C)C(C)(C)C#N,1,C#CC(C)C(C)(C)C#N
759,C1=CC2OCCC2(C1)OC23,0,
760,OC1C2C3C4CC1N2C34,1,OC1C2CC3C4C1N2C34
761,OC1COCC2COC12,1,OC1COCC2COC12
762,CNC1=NC(=O)C(C)C1,1,CNC1=NC(=O)C(C)C1
763,COCC1(C)CC(C)O1,1,COCC1(C)CC(C)O1
764,CC#CC1CC2C(O)C12,1,CC#CC1CC2C(O)C12
765,CC1(O)CC1(C)CC,1,CCC1(C)CC1(C)O
766,O=CCC1C2CCC2N1,1,O=CCC1NC2CCC12
767,CC12CC3C4C(C31)C42C,1,CC12CC3C1C1C3C12C
768,O=CN1C2CC(=O)C12O,1,O=CN1C2CC(=O)C21O
769,CC(C=O)N1CC1C#N,1,CC(C=O)N1CC1C#N
770,CCC12CC1(C)C(=O)N2,1,CCC12CC1(C)C(=O)N2
771,CCC#CC1C2CC1C2,1,CCC#CC1C2CC1C2
772,C#CCC1(C)CCC1O,1,C#CCC1(C)CCC1O
773,CC(=O)N(C)C(C)C#N,1,CC(=O)N(C)C(C)C#N
774,CCC12CCC1(CO)O2,1,CCC12CCC1(CO)O2
775,OC1CC(O)C12CCO2,1,OC1CC(O)C12CCO2
776,O=CN1CC1(O)CC#N,1,N#CCC1(O)CN1C=O
777,O=C1CC2COC1CC2,1,O=C1CC2CCC1OC2
778,CCC1(C)CC(=O)CC1,1,CCC1(C)CCC(=O)C1
779,O=CC1C=CC2CC1C2,1,O=CC1C=CC2CC1C2
780,C1CC2CC3OC3C12,1,C1CC2C1CC1OC12
781,O=C1CCC=CC(=O)C1,1,O=C1C=CCCC(=O)C1
782,CC#CC1CCC1O,1,CC#CC1CCC1O
783,CC1CC2OCC(C)C12,1,CC1COC2CC(C)C12
784,CCCC1CC2(C)OC12,1,CCCC1CC2(C)OC12
785,CC1(O)COC(=O)C1O,1,CC1(O)COC(=O)C1O
786,OC1COC2(CC2)C1,1,OC1COC2(CC2)C1
787,O=CC1C2C3CC1N2C3,1,O=CC1C2CC3CN2C31
788,C1=C2CCC(C1)C1CN12,1,C1=C2CCC(C1)C1CN21
789,CC12COC3CC(C1)C32,1,CC12COC3CC(C1)C32
790,CCC(CCO)OC=O,1,CCC(CCO)OC=O
791,COCCC1OC1C#N,1,COCCC1OC1C#N
792,C#CC1CCCCC1=O,1,C#CC1CCCCC1=O
793,COC12CC(C)C(=O)N12,0,
794,C1CC2C3CC2OCC31,1,C1CC2C3CC2C1CO3
795,CC1CCC(=O)C1(C)O,1,CC1CCC(=O)C1(C)O
796,CC1CC(C)(C)COC1,1,CC1COCC(C)(C)C1
797,CC#CC12CCC1N2,1,CC#CC12CCC1N2
798,C1OCCC1C2CC1O2,0,
799,CCC#CC1COC1=O,1,CCC#CC1COC1=O
800,CC1=CC2CC3C(O2)C13,1,CC1=CC2CC3C(O2)C13
801,CC12CC1(C#N)C1OC12,1,CC12CC1(C#N)C1OC12
802,CC12C3CC4C3C1N4C32,0,
803,CCC(CC)C(=O)C=O,1,CCC(CC)C(=O)C=O
804,O=CCC(=O)N1CC1,1,O=CCC(=O)N1CC1
805,CC1(C)OC12CC1CC12,1,CC1(C)OC12CC1CC12
806,CCC(C)C1COCO1,1,CCC(C)C1COCO1
807,O=C1CC2(C3COC3)C12,0,
808,C1COC(C2CC2)CC1,1,C1CCC(C2CC2)OC1
809,C1CC1OC12COC1C2,1,C1CC1OC12COC1C2
810,CNc1cc(N)c(C)o1,1,CNc1cc(N)c(C)o1
811,C1=C2CCOC3CC1O3,0,
812,CC1CC2CC(=O)CC12,1,CC1CC2CC(=O)CC12
813,CC1=C(C)C(=O)CC1O,1,CC1=C(C)C(O)CC1=O
814,O=C1CC2CCC(O)C12,1,O=C1CC2CCC(O)C12
815,CC1CC(C)CCC1O,1,CC1CCC(O)C(C)C1
816,CCOC(C)C(O)C#N,1,CCOC(C)C(O)C#N
