idx,smiles_raw,smiles_canon,valid,unique_valid,novel
363,CCC12C3CN3C2C1=O,CCC12C(=O)C1N1CC12,1,1,1
364,OC1C=CC2OC2C1O,OC1C=CC2OC2C1O,1,1,1
365,OC1CC2OC3CC2C13,OC1CC2OC3CC2C13,1,1,0
366,C#CC(O)CC1CCO1,C#CC(O)CC1CCO1,1,1,1
367,CCC1OC1CC(C)O,CCC1OC1CC(C)O,1,1,0
368,CCC1CCC1CC=O,CCC1CCC1CC=O,1,1,0
369,COC1CC2(C)CC12O,COC1CC2(C)CC12O,1,1,0
370,CC1=CCC(=O)C2OC12,CC1=CCC(=O)C2OC12,1,1,1
371,C#CC1=C(C)C(C)CC1,C#CC1=C(C)C(C)CC1,1,1,0
372,CCC1CC2CC1C2=O,CCC1CC2CC1C2=O,1,1,0
373,O=CC1(O)C2OC2C2N1,,0,0,0
374,COC1(CO)CC2OC21,COC1(CO)CC2OC21,1,1,0
375,CCC(CO)C(C)=O,CCC(CO)C(C)=O,1,1,0
376,C#CC1C2C3C(C)C1N23,C#CC1C2C(C)C3C1N23,1,1,0
377,CC(=O)C1OCC1C,CC(=O)C1OCC1C,1,1,0
378,COCC1(C#N)CC1C,COCC1(C#N)CC1C,1,1,0
379,CC1(C#N)OC2CC21,CC1(C#N)OC2CC21,1,1,0
380,CC(C)c1cnc(N)o1,CC(C)c1cnc(N)o1,1,1,1
381,CC(C)CC(=O)NC=O,CC(C)CC(=O)NC=O,1,1,1
382,OC1CC2C3CCC1C23,OC1CC2C3CCC1C32,1,1,0
383,C#CC1CC2OC1C2O,C#CC1CC2OC1C2O,1,1,0
384,C1=CC2(CO3)C1CCC23,C1=CC23COC2CCC13,1,1,1
385,CC1=C(C#N)NC(C)C1,CC1=C(C#N)NC(C)C1,1,1,1
386,CC1C2OC(=O)C(C)C12,CC1C(=O)OC2C(C)C12,1,1,0
387,O=C1COCCCCO1,O=C1COCCCCO1,1,1,0
388,C1=C2CC(C2)C2C3C1N23,C1=C2CC(C2)C2C3C1N23,1,1,1
389,O=C1C2CC23COCC13,O=C1C2COCC23CC13,1,1,1
390,C#CC1COC1C(C)=O,C#CC1COC1C(C)=O,1,1,0
391,CC1=C(C)C(=O)COC1,CC1=C(C)C(=O)COC1,1,1,0
392,CC1C2CC1(C)C(=O)O2,CC1C2CC1(C)C(=O)O2,1,1,0
393,CC1C(=O)C2COCC12,CC1C(=O)C2COCC12,1,1,0
394,CC1CC(C)CC1(C)O,CC1CC(C)C(C)(O)C1,1,1,0
395,OC1C2CC3(CO3)C1C2,OC1C2CC1C1(CO1)C2,1,1,0
396,O=C1CC2CC3(O)C1C23,O=C1CC2CC3(O)C1C23,1,1,0
397,CC1C(C)C12CCOC2,CC1C(C)C12CCOC2,1,1,0
398,CC(C#N)N1CC1,CC(C#N)N1CC1,1,1,1
399,OC1CC1C1OC1C,CC1OC1C1CC1O,1,1,0
400,O=C1COC(=O)N2CC12,O=C1COC(=O)N2CC12,1,1,1
401,CN=C1CC=CC2NC12,CN=C1CC=CC2NC12,1,1,1
402,O=C1NCCC12CC2,O=C1NCCC12CC2,1,1,0
403,COCC1CCC12CO2,COCC1CCC12CO2,1,1,0
404,O=C1C2OC1C21CC1,O=C1C2OC1C21CC1,1,1,1
405,CC1=CCC2(C)OC12C,CC1=CCC2(C)OC12C,1,1,1
406,C1CC23CCC2C1C3,C1CC23CCC2C1C3,1,1,0
407,CC(C)(C)COC1CC1,CC(C)(C)COC1CC1,1,1,0
408,COCC1OC1CC=O,COCC1OC1CC=O,1,1,1
409,CC(=O)N1CC(C)C1C,CC(=O)N1CC(C)C1C,1,1,0
410,C#CC1C2COCC12O,C#CC1C2COCC12O,1,1,0
411,CC(C)C1CCC(=O)O1,CC(C)C1CCC(=O)O1,1,1,0
412,O=COCC12COC1C2,O=COCC12COC1C2,1,1,1
413,CCNc1noc(=O)[nH]1,CCNc1noc(=O)[nH]1,1,1,0
414,CCC12C3CCC3(C)C12,,0,0,0
415,CC1=CC(C)C2(C)CC12,CC1=CC(C)C2(C)CC12,1,1,0
416,CC1(C)CN2CC12C#N,CC1(C)CN2CC21C#N,1,1,0
417,CC12CC(O1)C1OC12C,CC12CC(O1)C1OC12C,1,1,1
418,C#CC1(CCO)OC1,C#CC1(CCO)CO1,1,1,0
419,CC1=C(C=O)C(O)C1O,CC1=C(C=O)C(O)C1O,1,1,1
420,CCC1(C)CNC(=O)N1,CCC1(C)CNC(=O)N1,1,1,0
421,CC1CCCC(=O)O1,CC1CCCC(=O)O1,1,1,1
422,CC1(C)CC(=O)C(=O)N1,CC1(C)CC(=O)C(=O)N1,1,1,0
423,CC12CN1C1C(O)C12C,CC12C(O)C1N1CC12C,1,1,0
424,OC1COCCC1,OC1CCCOC1,1,1,0
425,O=CC12C3OC1C1C3C12,O=CC12C3OC1C1C3C12,1,1,0
426,O=C1C2CC3OC3C12,O=C1C2CC3OC3C12,1,1,1
427,O=C1CCC2CN2C1=O,O=C1CCC2CN2C1=O,1,1,1
428,CCC12CC1COC2=O,CCC12CC1COC2=O,1,1,1
429,CN=C1C(C)C2C(O)C12,CN=C1C(C)C2C(O)C12,1,1,1
430,CC#CC12C3CN1C2C3,CC#CC12C3CC1N2C3,1,1,0
431,CCC1(O)CN2CC12C,CCC1(O)CN2CC21C,1,1,0
432,CC1=CC(=O)C2CC1C2,CC1=CC(=O)C2CC1C2,1,1,0
433,CC12CC1C1CC1(C)C2,CC12CC1C1CC1(C)C2,1,1,0
434,C#CCC1CC2CC2C1,C#CCC1CC2CC2C1,1,1,0
435,CC1=CC2OC3CC1O2,,0,0,0
436,CC(C)(O)C(N)=O,CC(C)(O)C(N)=O,1,1,0
437,CC#CCC1CC1O,CC#CCC1CC1O,1,1,0
438,C1CC1(C)COCC,CCOCC1(C)CC1,1,1,0
439,CC1CC2(CC3O)C1N23,CC1CC23CC(O)N2C13,1,1,1
440,O=C1NCC(=O)C2NC12,O=C1CNC(=O)C2NC12,1,1,0
441,CC(C#N)C#CCCO,CC(C#N)C#CCCO,1,1,0
442,CCNc1nnc(O)[nH]1,CCNc1nnc(O)[nH]1,1,1,1
443,CCC12C3CC1C(O)C32,CCC12C3CC1C2C3O,1,1,0
444,O=C1NC=CCOCC1,O=C1CCOCC=CN1,1,1,0
445,CC1(C)C(=O)C12CCC2,CC1(C)C(=O)C12CCC2,1,1,1
446,CC12CCCC1C(O)C2,CC12CCCC1C(O)C2,1,1,0
447,CC1=CC2(CC2)C1O,CC1=CC2(CC2)C1O,1,1,1
448,CC1C2C(=O)C3CC3C12,CC1C2C(=O)C3CC3C12,1,1,1
449,CCC(CO)C1CCO1,CCC(CO)C1CCO1,1,1,0
450,CC#CC(C)CC#N,CC#CC(C)CC#N,1,1,0
451,CN1C(=O)C2(C)CC2N1,CN1NC2CC2(C)C1=O,1,1,1
452,CC12OC1CC1CC12C,CC12CC1CC1OC12C,1,1,0
453,OC1COCC(CO)C1,OCC1COCC(O)C1,1,1,0
454,CNC(=O)CC(=O)NC,CNC(=O)CC(=O)NC,1,1,0
455,CC1C2CC3(CO3)C2N1,CC1NC2C1CC21CO1,1,1,1
456,CC1(C)C2CCC12C#N,CC1(C)C2CCC21C#N,1,1,0
457,CC1C=C(C=O)CC1=O,CC1C=C(C=O)CC1=O,1,1,0
458,CC12CC(O1)C1OC12C,CC12CC(O1)C1OC12C,1,1,1
459,CC1=CC2(C)OCC12C,CC1=CC2(C)OCC12C,1,1,1
460,CC(C#N)CCC#N,CC(C#N)CCC#N,1,1,0
461,C#CC1C2C(O)C1N2C,C#CC1C2C(O)C1N2C,1,1,0
462,C1C2OC3C1C1OC2C13,C1C2OC3C1C1OC2C31,1,1,0
463,CC1CC1(C)C(=O)N,CC1CC1(C)C(N)=O,1,1,0
464,C#CC1(O)CC1CC,C#CC1(O)CC1CC,1,1,0
465,O=C1CC=CCC(=O)N1,O=C1CC=CCC(=O)N1,1,1,0
466,CC1C(C#N)C1(C)C,CC1C(C#N)C1(C)C,1,1,1
467,OC1C2C=CCC(O)C12,OC1CC=CC2C(O)C12,1,1,1
468,CC(=O)C(C)(C)CC#N,CC(=O)C(C)(C)CC#N,1,1,0
469,CC(CO)C1CC1CO,CC(CO)C1CC1CO,1,1,0
470,CC(=O)CC(C)C(C)C,CC(=O)CC(C)C(C)C,1,1,0
471,CCC(C)C(=O)C(N)=O,CCC(C)C(=O)C(N)=O,1,1,0
472,CC1C(=O)CC2(C)CN12,CC1C(=O)CC2(C)CN12,1,1,0
473,CC(C)(O)c1cnon1,CC(C)(O)c1cnon1,1,1,0
474,CN1C(=O)C2CCC12O,CN1C(=O)C2CCC21O,1,1,1
475,CC12CC1C(=O)N1CC12,CC12CC1C(=O)N1CC12,1,1,0
476,O=COC1C=CCC1,O=COC1C=CCC1,1,1,0
477,O=C1NC2C3CC1N3C2,O=C1NC2CN3C1CC23,1,1,0
478,CC1C=C2C3CC21OC3,CC1C=C2C3COC21C3,1,1,1
479,O=C1CN2C3C(CO)C1N23,O=C1CN2C3C(CO)C1N32,1,1,1
480,COC1CC=CC1=O,COC1CC=CC1=O,1,1,0
481,COC(C)(C)C(=O)C#N,COC(C)(C)C(=O)C#N,1,1,0
482,OC1CC2(CCO2)C1,OC1CC2(CCO2)C1,1,1,0
483,OC1COC2COC1C2,OC1COC2COC1C2,1,1,0
484,CC1CC(C=O)C1(C)O,CC1CC(C=O)C1(C)O,1,1,0
485,CC1CC2(CC2)C1C,CC1CC2(CC2)C1C,1,1,0
486,OC1CC2(C1)C1CC2C1,OC1CC2(C1)C1CC2C1,1,1,0
487,CNC1=NC(C)(C)CC1,CNC1=NC(C)(C)CC1,1,1,1
488,C1C2CC23OC1CO3,C1OC23CC2CC1O3,1,1,1
489,C#CC1(O)CC1(C)C,C#CC1(O)CC1(C)C,1,1,1
490,O=CCOCC1CO1,O=CCOCC1CO1,1,1,0
491,COC12CC1CC1CC12,COC12CC1CC1CC12,1,1,0
492,O=C1CC2C3CC1(O)C32,O=C1CC2C3CC1(O)C23,1,1,0
493,CC1C(=O)NCC2NC21,CC1C(=O)NCC2NC21,1,1,0
494,CC(C)c1cccc(N)n1,CC(C)c1cccc(N)n1,1,1,1
495,CCCC1CC(=O)N1C,CCCC1CC(=O)N1C,1,1,0
496,CC(C)c1cnc(O)o1,CC(C)c1cnc(O)o1,1,1,1
497,OC1C2OCC2C1O,OC1C(O)C2OCC12,1,1,0
498,O=C1CCC12CCCO2,O=C1CCC12CCCO2,1,1,0
499,O=C1CC2CC1(O)CC2,O=C1CC2CCC1(O)C2,1,1,0
500,O=CC1(C=O)OC1CO,O=CC1(C=O)OC1CO,1,1,0
501,COC12CC1CC(=O)O2,COC12CC1CC(=O)O2,1,1,1
502,OC12C3CN1CC32CO,OCC12CN3CC1C32O,1,1,1
503,O=C1CN(C=O)C1O,O=CN1CC(=O)C1O,1,1,1
504,C1CC12C1N=COC12,C1=NC2C(O1)C21CC1,1,1,1
505,CC(C)CO1CC1CO,,0,0,0
506,CCC12CC1C1(C)CC12,CCC12CC1C1(C)CC12,1,1,0
507,CCC1(C)C2CC1O2,CCC1(C)C2CC1O2,1,1,0
508,CC1CCCC12CC2O,CC1CCCC12CC2O,1,1,0
509,CC12CC(C1)C1CC12O,CC12CC(C1)C1CC12O,1,1,1
510,OC1C2C=CCOCOC12,OC1C2C=CCOCOC12,1,1,1
511,OC1CC12OC1CC12,OC1CC12OC1CC12,1,1,0
512,OC1CCC2C(O)C12,OC1CCC2C(O)C12,1,1,0
513,OC1CC2CC13OCC23,OC1CC2CC13OCC23,1,1,0
514,OC1CC2CCC(O)C12,OC1CCC2CC(O)C12,1,1,0
515,C#CCC1OCC1(C)O,C#CCC1OCC1(C)O,1,1,0
516,CC12CNC(=O)CC1C2,CC12CNC(=O)CC1C2,1,1,1
517,OC1C2CC3CC1C2C3,OC1C2CC3CC1C2C3,1,1,0
518,O=CCNC(=O)C=O,O=CCNC(=O)C=O,1,1,0
519,CCC12CC1OC(=O)C2,CCC12CC(=O)OC1C2,1,1,0
520,CC(C)CC1OC1C=O,CC(C)CC1OC1C=O,1,1,1
521,C#CC1(C)CCC1C#N,C#CC1(C)CCC1C#N,1,1,0
522,CC(C)OC(=O)C#N,CC(C)OC(=O)C#N,1,1,0
523,C1OC12COC2C1CO1,C1OC1C1OCC12CO2,1,1,0
524,OC1CC2(CCO2)C1=O,O=C1C(O)CC12CCO2,1,1,0
525,CC(=O)CCC1(C)CC1,CC(=O)CCC1(C)CC1,1,1,0
526,CC1CC1C(O)C#N,CC1CC1C(O)C#N,1,1,0
527,CC1CC2C(CO)OC12,CC1CC2C(CO)OC12,1,1,0
528,C1C2OC3CC1OC2C3,C1C2CC3OC1CC3O2,1,1,0
529,O=C1C2C3CC2C1O3,O=C1C2OC3CC2C13,1,1,0
530,CCN1C2CC(=O)C12O,CCN1C2CC(=O)C21O,1,1,1
531,COC1(C)C(O)C1C,COC1(C)C(C)C1O,1,1,0
532,CC#CC12CC1(C)CO2,CC#CC12CC1(C)CO2,1,1,0
533,C#CC1OC12CCC2O,C#CC1OC12CCC2O,1,1,0
534,CC1CC12COC21CC1,CC1CC12COC21CC1,1,1,1
535,CC1=CCCCOC=N1,CC1=CCCCOC=N1,1,1,1
536,COC(CO)C(=O)CC,CCC(=O)C(CO)OC,1,1,0
537,CC1CC2OCCC2C1,CC1CC2CCOC2C1,1,1,0
538,COCC1C(=O)C2CC12,COCC1C(=O)C2CC12,1,1,0
539,CC(C)C1(C=O)COC1,CC(C)C1(C=O)COC1,1,1,0
540,O=CC1OC2(CO2)CC1,O=CC1CCC2(CO2)O1,1,1,1
541,OC1C=CCC1(O)CO,OCC1(O)CC=CC1O,1,1,0
542,CC1CCC2(CO2)C1,CC1CCC2(CO2)C1,1,1,0
543,C1CC2C1OC21COC1,C1CC2C1OC21COC1,1,1,0
544,CC1(C)CC2CC1C2=O,CC1(C)CC2CC1C2=O,1,1,0
545,COC1CC2C(O)CC12,COC1CC2C(O)CC12,1,1,0
546,C1OC2C1C1CC1C2C,CC1C2CC2C2COC12,1,1,0
547,O=C1NCCOC1,O=C1COCCN1,1,1,0
548,CC1CC(=O)NC1C,CC1CC(=O)NC1C,1,1,1
549,CC#CC1C(C)OC1C,CC#CC1C(C)OC1C,1,1,0
550,O=C1CC(O)C(=O)C1,O=C1CC(=O)C(O)C1,1,1,0
551,CC1C=CCCCCO1,CC1C=CCCCCO1,1,1,0
552,C#CCC(C)(C)C1CC1,C#CCC(C)(C)C1CC1,1,1,1
553,CC1CC(=O)C12CCO2,CC1CC(=O)C12CCO2,1,1,0
554,CC(C)C12CN3C(C1)C32,CC(C)C12CC3C1N3C2,1,1,0
555,C1C2C3C4CC3CC1C42,C1C2CC3C2C2CC1C32,1,1,0
556,CC12CC3CN1C3C2=O,CC12CC3CN1C3C2=O,1,1,0
557,CC12OC3C4C3C1C42,CC12OC3C4C3C1C42,1,1,0
558,C#CC1C2C3NC3(C)C12,C#CC1C2C3NC3(C)C12,1,1,0
559,COC12CC(CO1)C2=O,COC12CC(CO1)C2=O,1,1,1
560,O=C1C=C(C2CC2)CC1,O=C1C=C(C2CC2)CC1,1,1,0
561,O=C1CC2C1C1CC2O1,O=C1CC2C3CC(O3)C12,1,1,1
562,CC(C)OC1COC1=O,CC(C)OC1COC1=O,1,1,0
563,O=C1CC2C(CC1)C2,O=C1CCC2CC2C1,1,1,0
564,CCCN(C)C(=O)CC,CCCN(C)C(=O)CC,1,1,0
565,CC1CC2C(C)C(C)N12,CC1C(C)N2C(C)CC12,1,1,1
566,CC12CC3OC1CC32,CC12CC3OC1CC32,1,1,0
567,CCC1OC1C1CC1,CCC1OC1C1CC1,1,1,1
568,CC1CC(=O)C(=O)CN1,CC1CC(=O)C(=O)CN1,1,1,0
569,COC1C=CC2CC2C1,COC1C=CC2CC2C1,1,1,0
570,C#CC1CC1(C)OC=O,C#CC1CC1(C)OC=O,1,1,0
571,CC1(CCO)CCCO1,CC1(CCO)CCCO1,1,1,0
572,COC(C=O)C(N)=O,COC(C=O)C(N)=O,1,1,0
573,O=C1C2CC(C=O)C2O1,O=CC1CC2C(=O)OC12,1,1,0
574,CC1(O)COC2CC21,CC1(O)COC2CC21,1,1,0
575,CC#CC1(C#N)CO1,CC#CC1(C#N)CO1,1,1,0
576,CC1C(C)C1C1CO1,CC1C(C)C1C1CO1,1,1,0
577,CCC1CC2OC12C=O,CCC1CC2OC12C=O,1,1,0
578,C1=CC(CC2OC2)C1,C1=CC(CC2CO2)C1,1,1,1
579,CC(C)(C)C1CCC1O,CC(C)(C)C1CCC1O,1,1,1
580,C#CC(O)CC#CC#N,C#CC(O)CC#CC#N,1,1,0
581,OC1C=CCOC1=O,O=C1OCC=CC1O,1,1,0
582,C1=CCOCC1C1CC1,C1=CC(C2CC2)COC1,1,1,0
583,CC12CC(C)(C1)C1CC12,CC12CC(C)(C1)C1CC12,1,1,0
584,CC1(O)CC12COCC2,CC1(O)CC12CCOC2,1,1,0
585,CC(=O)C1(C2CC2)CN1,CC(=O)C1(C2CC2)CN1,1,1,1
586,CC1CC2C(=O)C1C2O,CC1CC2C(=O)C1C2O,1,1,0
587,CC(C)C1COCC1=O,CC(C)C1COCC1=O,1,1,0
588,CCCC1CCC2CC12,CCCC1CCC2CC12,1,1,0
589,CC1CC(=O)CC1(C)O,CC1CC(=O)CC1(C)O,1,1,0
590,CC1(O)CCC1OC=O,CC1(O)CCC1OC=O,1,1,0
591,CCOC=NCC(N)=O,CCOC=NCC(N)=O,1,1,0
592,CC(C#N)OC(=O)C=O,CC(C#N)OC(=O)C=O,1,1,1
593,COCC1CC(=O)C1O,COCC1CC(=O)C1O,1,1,1
594,CCC1(C)CC(=O)CO1,CCC1(C)CC(=O)CO1,1,1,0
595,O=CN1C=CC(O)C1,O=CN1C=CC(O)C1,1,1,0
596,O=C1CC=CC2OC2C1,O=C1CC=CC2OC2C1,1,1,0
597,C1OC12COC(C1)CO2,,0,0,0
598,CC#CC12CN3C1CC32,CC#CC12CN3C1CC32,1,1,0
599,CC1=C(C=O)NC1C#N,CC1=C(C=O)NC1C#N,1,1,1
600,O=CCOC(C#N)C=O,N#CC(C=O)OCC=O,1,1,0
601,C1=CC2CC3CC3N2C1,C1=CC2CC3CC3N2C1,1,1,1
602,C1C2C3CC2C3CC1O,OC1CC2C3CC2C3C1,1,1,1
603,O=CC12CCCC(C1)O2,O=CC12CCCC(C1)O2,1,1,0
604,CC12CC1OC2CO,CC12CC1OC2CO,1,1,0
605,CCN1C2C3NC3C12C,CCN1C2C3NC3C21C,1,1,0
606,C1CC23CC12C1OC3C1,C1C2OC1C13CCC21C3,1,1,1
607,CCC(C#N)N1CC1,CCC(C#N)N1CC1,1,1,0
608,C#CCC1C=C(C)CC1,C#CCC1C=C(C)CC1,1,1,0
609,CC1CC2C(=O)C1C2=O,CC1CC2C(=O)C1C2=O,1,1,1
610,CC1=CCC2C(O)C12,CC1=CCC2C(O)C12,1,1,0
611,CC1(CCO)CCOC1,CC1(CCO)CCOC1,1,1,0
612,CC12CC1CC2(C)CO,CC1(CO)CC2CC21C,1,1,1
613,C#CC1(C#N)NCCN1,C#CC1(C#N)NCCN1,1,1,1
614,CC12C=CC(O1)C1NC12,CC12C=CC(O1)C1NC12,1,1,0
615,CC1CC12COCCO2,CC1CC12COCCO2,1,1,0
616,CCC12CC(C=O)C1N2,CCC12CC(C=O)C1N2,1,1,0
617,C#CC1CC(C)(CO)O1,C#CC1CC(C)(CO)O1,1,1,0
618,C#CC1COC(=O)N1C,C#CC1COC(=O)N1C,1,1,0
619,C#CC1(C)COC1(C)C,C#CC1(C)COC1(C)C,1,1,1
620,CC1(C)C2CC3(CO3)C12,CC1(C)C2CC3(CO3)C21,1,1,0
621,O=C1C=C2C3CC1C2O3,O=C1C=C2C3CC1C2O3,1,1,1
622,CC1(O)CC2(CO2)C1,CC1(O)CC2(CO2)C1,1,1,0
623,C1CC2CC3C(C1)C2N3,C1CC2CC3NC2C3C1,1,1,1
624,CC12CCC(CO1)C2,CC12CCC(CO1)C2,1,1,0
625,C1CC2(CC3)CC1C2O3,C1CC23CCC(C2)C3O1,1,1,0
626,O=CCCC1C2CC1C2,O=CCCC1C2CC1C2,1,1,0
627,COCC(C)CC#N,COCC(C)CC#N,1,1,0
628,CCC12OC1C1OC12C,CCC12OC1C1OC12C,1,1,1
629,CC12CC1C(=O)N1CC12,CC12CC1C(=O)N1CC12,1,1,0
630,O=C1CC=CCOC1=O,O=C1CC=CCOC1=O,1,1,0
631,COC(C)(C)CC1CC1,COC(C)(C)CC1CC1,1,1,0
632,OC1C(O)C2(CC1)CC2,OC1CCC2(CC2)C1O,1,1,0
633,COC1(C(C)O)CC1,COC1(C(C)O)CC1,1,1,0
634,CCC1(O)CNC(=O)N1,CCC1(O)CNC(=O)N1,1,1,1
635,O=CNC1C(CO)C1O,O=CNC1C(O)C1CO,1,1,1
636,CC1(C)OCC2C(O)C21,CC1(C)OCC2C(O)C21,1,1,0
637,CCC1CCC(=O)C1O,CCC1CCC(=O)C1O,1,1,1
638,COCC12CC3C1NC32,COCC12CC3C1NC32,1,1,1
639,C#CC1COCC12CC2,C#CC1COCC12CC2,1,1,1
640,CC(=O)C(=O)C1CC1O,CC(=O)C(=O)C1CC1O,1,1,0
641,CC(=O)CCC1CC1,CC(=O)CCC1CC1,1,1,0
642,CC12C3C4C1C(C31)N42,,0,0,0
643,CC(C)c1nc(C)oc1,Cc1nc(C(C)C)co1,1,1,0
644,CNC(=O)C1CC2NC21,CNC(=O)C1CC2NC21,1,1,1
645,CC1(C#N)CC2CC21,CC1(C#N)CC2CC21,1,1,1
646,C1CC23CCC2CC13,C1CC23CCC2CC13,1,1,0
647,OC1CCC12CC2O,OC1CCC12CC2O,1,1,0
648,CC1(C)C2OC2C1CC,CCC1C2OC2C1(C)C,1,1,0
649,OC1CC2(COC1)CO2,OC1COCC2(CO2)C1,1,1,1
650,CC1C(=O)NCC1=O,CC1C(=O)CNC1=O,1,1,0
651,C1=CC2CC3(CC3)C1C2,C1=CC2CC1CC21CC1,1,1,0
652,CC12OC1C(=O)CC2=O,CC12OC1C(=O)CC2=O,1,1,0
653,OC1C=CCOC(C)O1,CC1OCC=CC(O)O1,1,1,1
654,CN=C1OC2CC2O1,CN=C1OC2CC2O1,1,1,1
655,CC(C=O)OC(C)C,CC(C)OC(C)C=O,1,1,0
656,CC(=O)C(C=O)C1CC1,CC(=O)C(C=O)C1CC1,1,1,0
657,C#CC1(C)CC1OC=O,C#CC1(C)CC1OC=O,1,1,0
658,O=C1C=CC(=O)C2CN12,O=C1C=CC(=O)N2CC12,1,1,1
659,C#CC(CC(C)C(C)=O,,0,0,0
660,O=C1NCC2(CO2)C1,O=C1CC2(CN1)CO2,1,1,0
661,CC1=CC(=O)CC(=O)N1,CC1=CC(=O)CC(=O)N1,1,1,1
662,OC1COC(=O)C12CC2,O=C1OCC(O)C12CC2,1,1,0
663,O=CC12CC1COC2=O,O=CC12CC1COC2=O,1,1,0
664,O=C1NC2CC2C2CC12,O=C1NC2CC2C2CC12,1,1,0
665,OC1C2C=C3CC2C13,OC1C2C=C3CC2C31,1,1,1
666,C1CCC2CC3COC12,,0,0,0
667,CNc1cc(N)oc1O,CNc1cc(N)oc1O,1,1,0
668,CC(C)C1C2CC1C2O,CC(C)C1C2CC1C2O,1,1,0
669,CN1C2C3NC3C1C21CO1,CN1C2C3NC3C1C21CO1,1,1,1
670,CCC1(C)CC1CC,CCC1CC1(C)CC,1,1,0
671,CC1(O)C2CNC2C1O,CC1(O)C(O)C2NCC21,1,1,1
672,CC1CC2C3CC1C2C3,CC1CC2C3CC1C2C3,1,1,0
673,C#CC1(C#N)NCC1=O,C#CC1(C#N)NCC1=O,1,1,0
674,CC(C=O)C1CC1C#N,CC(C=O)C1CC1C#N,1,1,0
675,CN1CC1(C)C(=O)C=O,CN1CC1(C)C(=O)C=O,1,1,0
676,O=C1NCC2(CN2)C1,O=C1CC2(CN1)CN2,1,1,0
677,C#CC(CC(N)=O)C=O,C#CC(C=O)CC(N)=O,1,1,0
678,CCC12OC1C1CC2O1,CCC12OC1C1CC2O1,1,1,0
679,CNC(=O)C1OC1C,CNC(=O)C1OC1C,1,1,1
680,CC1C(C#N)N1CCO,CC1C(C#N)N1CCO,1,1,0
681,C1=CCC2(CC2)C2CC12,C1=CC2CC2C2(C1)CC2,1,1,0
682,CN=C1C=CCC(C)C1,CN=C1C=CCC(C)C1,1,1,1
683,CCC1C(C)C2(CO2)C1,CCC1CC2(CO2)C1C,1,1,1
684,CC1CC=CN1CC#N,CC1CC=CN1CC#N,1,1,1
685,CCOC1C2CCC1C2,CCOC1C2CCC1C2,1,1,0
686,CC12C3C(O)C1C2C3,CC12C3CC1C2C3O,1,1,0
687,CC(=O)C1(C)COC1=O,CC(=O)C1(C)COC1=O,1,1,0
688,C#CC(O)CCC(C)C,C#CC(O)CCC(C)C,1,1,0
689,CCN(C)c1cnon1,CCN(C)c1cnon1,1,1,0
690,OC1CC2COC1(CC2)C31,,0,0,0
691,CC1C(=O)C12CNC2C,CC1NCC12C(=O)C2C,1,1,1
692,CC1=CCOCC(=O)O1,CC1=CCOCC(=O)O1,1,1,1
693,C1=CC23CN(C2)C3C1,C1=CC23CN(C2)C3C1,1,1,1
694,CC1=CC(CO)CC1,CC1=CC(CO)CC1,1,1,0
695,O=CC(CO)C1CCO1,O=CC(CO)C1CCO1,1,1,0
696,O=CC12CC(C=CC1)O2,O=CC12CC=CC(C1)O2,1,1,0
697,O=COC1C=CC2CC12,O=COC1C=CC2CC21,1,1,0
698,CCOC12CC(C1)C2=O,CCOC12CC(C1)C2=O,1,1,0
699,C1C2C1C1(CC1)CC21CN1,C1C2C1C1(CN1)CC21CC1,1,1,1
700,CC1(C)CC2(C)OC12C,CC1(C)CC2(C)OC12C,1,1,0
701,CC(=O)OCC(=O)C#N,CC(=O)OCC(=O)C#N,1,1,0
702,CC1C2C3C4C3C24CO1,CC1OCC23C1C1C2C13,1,1,1
703,O=C1CC=C(C(=O)CO1,,0,0,0
704,OC1CC=CC2(CC2)C1,OC1CC=CC2(CC2)C1,1,1,0
705,CCOCC1CN1C=O,CCOCC1CN1C=O,1,1,0
706,O=C1C2C=CCC(O)C12,O=C1C2C=CCC(O)C12,1,1,1
707,OC1CC2CC1(O)C2,OC1CC2CC1(O)C2,1,1,0
708,CC1COCC1(O)CO,CC1COCC1(O)CO,1,1,0
709,CN=C(CC)NC(N)=O,CCC(=NC)NC(N)=O,1,1,1
710,CC(=O)C(C)=O,CC(=O)C(C)=O,1,1,0
711,C#CC1C2CCC1C2O,C#CC1C2CCC1C2O,1,1,0
712,C#CC(O)C(C)C#N,C#CC(O)C(C)C#N,1,1,1
713,C#CC12CC1C(=O)N2,C#CC12CC1C(=O)N2,1,1,1
714,CC(C#N)(C#N)C1CC1,CC(C#N)(C#N)C1CC1,1,1,0
715,OC1CC23CCC2CC13,OC1CC23CCC2CC13,1,1,1
716,OC1C2OC3C4CC1C32,,0,0,0
717,OC1CC2C3CC1C2C3,OC1CC2C3CC1C2C3,1,1,0
718,C1=CCC2(CC2)CC1,C1=CCC2(CC1)CC2,1,1,0
719,CC1COC(=O)CCC1,CC1CCCC(=O)OC1,1,1,0
720,CC1(C)C2C(O)C2C1=O,CC1(C)C(=O)C2C(O)C21,1,1,1
721,C#CC(=O)C1CN1C,C#CC(=O)C1CN1C,1,1,0
722,CC1(O)CC1CC(C)O,CC(O)CC1CC1(C)O,1,1,0
723,CC(=O)C(=O)C(C)C,CC(=O)C(=O)C(C)C,1,1,0
724,C#CC1CC2C(C)C1C2,C#CC1CC2CC1C2C,1,1,1
